Record Length,2500,Points,Tiempo1,Voltaje1,,Record Length,2500,Points,Tiempo2,Voltaje2
,,,0.0011199999,-8.199999809,,,,,0.0011199999,23.20000076
,,,0.0011209999,-8,,,,,0.0011209999,23.20000076
,,,0.0011219999,-8.400000572,,,,,0.0011219999,23.20000076
,,,0.0011229999,-8.199999809,,,,,0.0011229999,23.20000076
,,,0.0011239999,-8.199999809,,,,,0.0011239999,22.39999962
,,,0.001125,-8.400000572,,,,,0.001125,23.20000076
,,,0.001126,-8.400000572,,,,,0.001126,22.39999962
,,,0.0011269999,-8.400000572,,,,,0.0011269999,22.39999962
,,,0.0011279999,-8.600000381,,,,,0.0011279999,21.60000038
,,,0.0011289999,-8.800000191,,,,,0.0011289999,21.60000038
,,,0.0011299999,-8.600000381,,,,,0.0011299999,22.39999962
,,,0.0011309999,-8.600000381,,,,,0.0011309999,21.60000038
,,,0.0011319999,-8.800000191,,,,,0.0011319999,21.60000038
,,,0.0011329999,-8.600000381,,,,,0.0011329999,21.60000038
,,,0.0011339999,-8.800000191,,,,,0.0011339999,20.80000114
,,,0.0011349999,-8.800000191,,,,,0.0011349999,20.80000114
,,,0.0011359999,-8.800000191,,,,,0.0011359999,20
,,,0.0011369999,-8.800000191,,,,,0.0011369999,20.80000114
,,,0.0011379999,-9,,,,,0.0011379999,20
,,,0.0011389999,-9.199999809,,,,,0.0011389999,20
,,,0.0011399999,-9.199999809,,,,,0.0011399999,20
,,,0.001141,-9.199999809,,,,,0.001141,20
,,,0.0011419998,-9,,,,,0.0011419998,20
,,,0.0011429999,-9.400000572,,,,,0.0011429999,19.2000008
,,,0.0011439999,-9.199999809,,,,,0.0011439999,19.2000008
,,,0.0011449999,-9.199999809,,,,,0.0011449999,19.2000008
,,,0.0011459999,-9.199999809,,,,,0.0011459999,19.2000008
,,,0.0011469999,-9.400000572,,,,,0.0011469999,19.2000008
,,,0.0011479999,-9.199999809,,,,,0.0011479999,19.2000008
,,,0.0011489999,-9.199999809,,,,,0.0011489999,19.2000008
,,,0.0011499999,-9.400000572,,,,,0.0011499999,18.3999996
,,,0.0011509999,-9.600000381,,,,,0.0011509999,18.3999996
,,,0.0011519999,-9.400000572,,,,,0.0011519999,18.3999996
,,,0.0011529999,-9.400000572,,,,,0.0011529999,18.3999996
,,,0.0011539999,-9.400000572,,,,,0.0011539999,18.3999996
,,,0.0011549999,-9.400000572,,,,,0.0011549999,18.3999996
,,,0.001156,-9.400000572,,,,,0.001156,18.3999996
,,,0.001157,-9.600000381,,,,,0.001157,17.6000004
,,,0.0011579999,-9.600000381,,,,,0.0011579999,18.3999996
,,,0.0011589999,-9.600000381,,,,,0.0011589999,17.6000004
,,,0.0011599999,-9.400000572,,,,,0.0011599999,17.6000004
,,,0.0011609999,-9.600000381,,,,,0.0011609999,17.6000004
,,,0.0011619999,-9.400000572,,,,,0.0011619999,17.6000004
,,,0.0011629999,-9.400000572,,,,,0.0011629999,17.6000004
,,,0.0011639999,-9.600000381,,,,,0.0011639999,17.6000004
,,,0.0011649999,-9.400000572,,,,,0.0011649999,16.8000011
,,,0.0011659999,-9.400000572,,,,,0.0011659999,17.6000004
,,,0.0011669999,-9.199999809,,,,,0.0011669999,16.8000011
,,,0.0011679999,-9.600000381,,,,,0.0011679999,16.8000011
,,,0.0011689999,-9.400000572,,,,,0.0011689999,16.8000011
,,,0.0011699999,-9.600000381,,,,,0.0011699999,17.6000004
,,,0.001171,-9.400000572,,,,,0.001171,16.8000011
,,,0.001172,-9.400000572,,,,,0.001172,16.8000011
,,,0.0011729999,-9.400000572,,,,,0.0011729999,16.8000011
,,,0.0011739999,-9.199999809,,,,,0.0011739999,16.8000011
,,,0.0011749999,-9.199999809,,,,,0.0011749999,16.8000011
,,,0.0011759999,-9.400000572,,,,,0.0011759999,16.8000011
,,,0.0011769999,-9.199999809,,,,,0.0011769999,16.8000011
,,,0.0011779999,-9.199999809,,,,,0.0011779999,16.8000011
,,,0.0011789999,-9.400000572,,,,,0.0011789999,16.8000011
,,,0.0011799999,-9.199999809,,,,,0.0011799999,16.8000011
,,,0.0011809999,-9.199999809,,,,,0.0011809999,16.8000011
,,,0.0011819999,-9.199999809,,,,,0.0011819999,16.8000011
,,,0.0011829999,-9.199999809,,,,,0.0011829999,16.8000011
,,,0.0011839999,-9,,,,,0.0011839999,16.8000011
,,,0.0011849999,-8.800000191,,,,,0.0011849999,16.8000011
,,,0.001186,-8.800000191,,,,,0.001186,16.8000011
,,,0.001187,-9,,,,,0.001187,16.8000011
,,,0.0011879998,-8.800000191,,,,,0.0011879998,16.8000011
,,,0.0011889999,-8.800000191,,,,,0.0011889999,16.8000011
,,,0.0011899999,-8.600000381,,,,,0.0011899999,16.8000011
,,,0.0011909999,-8.600000381,,,,,0.0011909999,16.8000011
,,,0.0011919999,-8.400000572,,,,,0.0011919999,16.8000011
,,,0.0011929999,-8.600000381,,,,,0.0011929999,16.8000011
,,,0.0011939999,-8.400000572,,,,,0.0011939999,17.6000004
,,,0.0011949999,-8.199999809,,,,,0.0011949999,17.6000004
,,,0.0011959999,-8.400000572,,,,,0.0011959999,17.6000004
,,,0.0011969999,-8.199999809,,,,,0.0011969999,17.6000004
,,,0.0011979999,-8.199999809,,,,,0.0011979999,16.8000011
,,,0.0011989999,-8,,,,,0.0011989999,17.6000004
,,,0.0011999999,-8,,,,,0.0011999999,17.6000004
,,,0.0012009999,-8,,,,,0.0012009999,17.6000004
,,,0.001202,-7.800000191,,,,,0.001202,17.6000004
,,,0.001203,-7.800000191,,,,,0.001203,17.6000004
,,,0.0012039999,-7.800000191,,,,,0.0012039999,17.6000004
,,,0.0012049999,-7.599999905,,,,,0.0012049999,18.3999996
,,,0.0012059999,-7.599999905,,,,,0.0012059999,17.6000004
,,,0.0012069999,-7.400000095,,,,,0.0012069999,17.6000004
,,,0.0012079999,-7.400000095,,,,,0.0012079999,17.6000004
,,,0.0012089999,-7.20000029,,,,,0.0012089999,18.3999996
,,,0.0012099999,-7.20000029,,,,,0.0012099999,18.3999996
,,,0.0012109999,-7,,,,,0.0012109999,18.3999996
,,,0.0012119999,-7,,,,,0.0012119999,18.3999996
,,,0.0012129999,-6.80000019,,,,,0.0012129999,18.3999996
,,,0.0012139999,-6.5999999,,,,,0.0012139999,18.3999996
,,,0.0012149999,-6.4000001,,,,,0.0012149999,18.3999996
,,,0.0012159999,-6.4000001,,,,,0.0012159999,19.2000008
,,,0.001217,-6.20000029,,,,,0.001217,19.2000008
,,,0.001218,-6.4000001,,,,,0.001218,19.2000008
,,,0.0012189999,-6.20000029,,,,,0.0012189999,19.2000008
,,,0.0012199999,-6,,,,,0.0012199999,19.2000008
,,,0.0012209999,-6,,,,,0.0012209999,19.2000008
,,,0.0012219999,-5.80000019,,,,,0.0012219999,19.2000008
,,,0.0012229999,-5.5999999,,,,,0.0012229999,20
,,,0.0012239999,-5.5999999,,,,,0.0012239999,19.2000008
,,,0.0012249999,-5.4000001,,,,,0.0012249999,20
,,,0.0012259999,-5.4000001,,,,,0.0012259999,20
,,,0.0012269999,-5.20000029,,,,,0.0012269999,20
,,,0.0012279999,-5,,,,,0.0012279999,20.80000114
,,,0.0012289999,-5,,,,,0.0012289999,20.80000114
,,,0.0012299999,-4.5999999,,,,,0.0012299999,21.60000038
,,,0.0012309999,-4.80000019,,,,,0.0012309999,21.60000038
,,,0.001232,-4.4000001,,,,,0.001232,20.80000114
,,,0.001233,-4.4000001,,,,,0.001233,21.60000038
,,,0.0012339999,-4.20000029,,,,,0.0012339999,22.39999962
,,,0.0012349999,-4.20000029,,,,,0.0012349999,22.39999962
,,,0.0012359999,-4,,,,,0.0012359999,22.39999962
,,,0.0012369999,-4,,,,,0.0012369999,22.39999962
,,,0.0012379999,-3.79999995,,,,,0.0012379999,22.39999962
,,,0.0012389999,-3.79999995,,,,,0.0012389999,23.20000076
,,,0.0012399999,-3.60000014,,,,,0.0012399999,23.20000076
,,,0.0012409999,-3.20000005,,,,,0.0012409999,23.20000076
,,,0.0012419999,-3.20000005,,,,,0.0012419999,24
,,,0.0012429999,-3.20000005,,,,,0.0012429999,24
,,,0.0012439999,-3,,,,,0.0012439999,23.20000076
,,,0.0012449999,-2.6000001,,,,,0.0012449999,24
,,,0.0012459999,-2.6000001,,,,,0.0012459999,24
,,,0.0012469999,-2.6000001,,,,,0.0012469999,24
,,,0.001248,-2.6000001,,,,,0.001248,24.80000114
,,,0.0012489998,-2.2,,,,,0.0012489998,24.80000114
